,word,lemma,onset,offset,section,sentence_index
4486,着,着,301.51,301.6,3,400
4487,她,她,301.6,301.74,3,400
4488,的,的,301.74,301.81,3,400
4489,花瓣,花瓣,301.81,302.17,3,400
4490,她,她,302.95,303.07,3,401
4491,不,不,303.07,303.23,3,401
4492,愿,愿,303.23,303.34,3,401
4493,像,像,303.34,303.49,3,401
4494,虞美人,虞美人,303.49,303.95,3,401
4495,那样,那样,303.95,304.2,3,401
4496,一,一,304.2,304.38,3,401
4497,出世,出世,304.38,304.7,3,401
4498,就,就,304.7,304.77,3,401
4499,满,满,304.77,304.92,3,401
4500,脸,脸,304.92,305.07,3,401
4501,皱纹,皱纹,305.07,305.43,3,401
4502,她,她,306.13,306.25,3,402
4503,要,要,306.25,306.37,3,402
4504,让,让,306.37,306.52,3,402
4505,自己,自己,306.52,306.84,3,402
4506,带,带,307.08,307.2,3,402
4507,着,着,307.2,307.29,3,402
4508,光艳夺目,光艳,307.29,308.05,3,402
4509,的,的,308.05,308.12,3,402
4510,丽姿,丽,308.12,308.52,3,402
4511,来到,来到,308.52,308.85,3,402
4512,世间,世间,308.85,309.23,3,402
4513,是,是,309.98,310.18,3,403
4514,的,的,310.18,310.31,3,403
4515,她,她,310.78,310.91,3,403
4516,是,是,310.91,311.03,3,403
4517,非常,非常,311.03,311.37,3,403
4518,爱,爱,311.37,311.5,3,403
4519,俏,俏,311.5,311.8,3,403
4520,的,的,311.8,311.95,3,403
4521,她,她,312.52,312.64,3,404
4522,用,用,312.64,312.77,3,404
4523,好些,好些,312.77,313.21,3,404
4524,好些,好些,313.21,313.55,3,404
4525,日子,日子,313.55,313.89,3,404
4526,天仙,天仙,314.17,314.57,3,404
4527,般,般,314.57,314.66,3,404
4528,地,地,314.66,314.78,3,404
4529,梳妆,梳妆,314.78,315.12,3,404
4530,打扮,打扮,315.12,315.46,3,404
4531,然后,然后,316.35,316.58,3,405
4532,在,在,316.58,316.69,3,405
4533,一,一,316.69,316.78,3,405
4534,天,天,316.78,316.97,3,405
4535,的,的,316.97,317.04,3,405
4536,早晨,早晨,317.04,317.47,3,405
4537,恰好,恰好,317.81,318.11,3,405
4538,在,在,318.11,318.24,3,405
4539,太阳,太阳,318.24,318.52,3,405
4540,升起,升起,318.52,318.85,3,405
4541,的,的,318.85,318.93,3,405
4542,时候,时候,318.93,319.31,3,405
4543,她,她,319.94,320.07,3,405
4544,开放,开放,320.07,320.5,3,405
4545,了,了,320.5,320.68,3,405
4546,她,她,321.29,321.44,3,406
4547,已经,已经,321.44,321.72,3,406
4548,精细,精细,321.72,322.1,3,406
4549,地,地,322.1,322.23,3,406
4550,做,做,322.5,322.63,3,406
4551,了,了,322.63,322.73,3,406
4552,那么,那么,322.73,322.99,3,406
4553,长,长,322.99,323.19,3,406
4554,的,的,323.19,323.26,3,406
4555,准备,准备,323.26,323.56,3,406
4556,工作,工作,323.56,323.9,3,406
4557,却,却,324.54,324.67,3,406
4558,打,打,324.67,324.81,3,406
4559,着,着,324.81,324.88,3,406
4560,哈欠,哈欠,324.88,325.19,3,406
4561,说,说,325.19,325.35,3,406
4562,道,道,325.35,325.55,3,406
4563,我,我,326.33,326.43,3,406
4564,刚刚,刚刚,326.43,326.69,3,406
4565,睡醒,睡醒,326.69,327.13,3,406
4566,真,真,327.44,327.59,3,407
4567,对不起,对不起,327.59,328.13,3,407
4568,瞧,瞧,328.61,328.84,3,408
4569,我,我,328.84,328.91,3,408
4570,的,的,328.91,329.0,3,408
4571,头发,头发,329.0,329.39,3,408
4572,还是,还是,329.68,329.93,3,408
4573,乱蓬蓬,乱蓬蓬,329.93,330.49,3,408
4574,的,的,330.49,330.65,3,408
4575,小王子,小王子,331.19,331.77,3,409
4576,这时,这时,332.0,332.25,3,409
4577,再也,再也,332.25,332.53,3,409
4578,控制,控制,332.53,332.82,3,409
4579,不,不,332.82,332.96,3,409
4580,住,住,332.96,333.11,3,409
4581,自己,自己,333.28,333.56,3,409
4582,的,的,333.56,333.64,3,409
4583,爱慕,爱慕,333.64,333.93,3,409
4584,心情,心情,333.93,334.41,3,409
4585,你,你,335.27,335.44,3,410
4586,是,是,335.44,335.71,3,410
4587,多么,多么,335.99,336.33,3,410
4588,美丽,美丽,336.33,336.72,3,410
4589,呀,呀,336.72,336.87,3,410
4590,花儿,花,337.61,337.95,3,411
4591,悠然自得,悠然自得,337.95,338.55,3,411
4592,地,地,338.55,338.65,3,411
4593,说,说,338.65,338.87,3,411
4594,是,是,339.58,339.85,3,411
4595,吧,吧,339.85,340.08,3,411
4596,我,我,340.59,340.75,3,412
4597,是,是,340.75,340.91,3,412
4598,与,与,340.91,341.02,3,412
4599,太阳,太阳,341.02,341.43,3,412
4600,同时,同时,341.43,341.95,3,412
4601,出生,出生,341.95,342.38,3,412
4602,的,的,342.38,342.52,3,412
4603,小王子,小王子,343.49,344.17,3,413
4604,看出,看出,344.17,344.52,3,413
4605,了,了,344.52,344.64,3,413
4606,这,这,344.64,344.77,3,413
4607,花儿,花,344.77,344.92,3,413
4608,不,不,344.92,345.04,3,413
4609,太,太,345.04,345.19,3,413
4610,谦虚,谦虚,345.19,345.68,3,413
4611,可是,可是,346.29,346.52,3,414
4612,她,她,346.52,346.64,3,414
4613,确实,确实,346.64,347.05,3,414
4614,丽姿,丽,347.05,347.35,3,414
4615,动人,动人,347.35,347.73,3,414
4616,她,她,348.36,348.49,3,415
4617,随后,随后,348.49,348.8,3,415
4618,又,又,348.8,348.94,3,415
4619,说,说,348.94,349.13,3,415
4620,道,道,349.13,349.28,3,415
4621,现在,现在,350.13,350.74,3,415
4622,该,该,350.88,351.02,3,415
4623,是,是,351.02,351.15,3,415
4624,吃,吃,351.15,351.29,3,415
4625,早点,早点,351.29,351.71,3,415
4626,的,的,351.71,351.82,3,415
4627,时候,时候,351.82,352.12,3,415
4628,了,了,352.12,352.22,3,415
4629,吧,吧,352.22,352.44,3,415
4630,请,请,353.03,353.23,3,416
4631,你,你,353.23,353.5,3,416
4632,也,也,353.68,353.78,3,416
4633,想,想,353.78,354.03,3,416
4634,着,着,354.03,354.11,3,416
4635,给,给,354.11,354.27,3,416
4636,我,我,354.27,354.48,3,416
4637,准备,准备,354.48,354.76,3,416
4638,一点,一点,354.76,355.14,3,416
4639,小王子,小王子,355.97,356.63,3,417
4640,很,很,356.86,357.07,3,417
4641,有些,有些,357.07,357.39,3,417
4642,不好意思,不好意思,357.39,358.14,3,417
4643,于是,于是,358.79,358.99,3,417
4644,就,就,358.99,359.07,3,417
4645,拿,拿,359.07,359.23,3,417
4646,着,着,359.23,359.31,3,417
4647,喷壶,水壶,359.31,359.75,3,417
4648,打,打,360.04,360.15,3,417
4649,来,来,360.15,360.29,3,417
4650,了,了,360.29,360.39,3,417
4651,一,一,360.39,360.49,3,417
4652,壶,壶,360.49,360.63,3,417
4653,清清,清清,360.63,361.03,3,417
4654,的,的,361.03,361.07,3,417
4655,凉水,凉水,361.07,361.53,3,417
4656,他,他,362.02,362.14,3,418
4657,浇灌,浇灌,362.14,362.51,3,418
4658,着,着,362.51,362.61,3,418
4659,花儿,花,362.61,362.95,3,418
4660,于是,于是,363.74,363.93,3,419
4661,就,就,363.93,364.07,3,419
4662,这样,这样,364.07,364.48,3,419
4663,这,这,365.06,365.22,3,419
4664,朵,朵,365.22,365.35,3,419
4665,花儿,花,365.35,365.7,3,419
4666,就,就,365.92,366.08,3,419
4667,以,以,366.08,366.18,3,419
4668,她,她,366.18,366.33,3,419
4669,那,那,366.33,366.49,3,419
4670,有点,有点,366.49,366.72,3,419
4671,敏感,敏感,366.72,367.1,3,419
4672,多疑,多疑,367.1,367.39,3,419
4673,的,的,367.39,367.48,3,419
4674,虚荣心,虚荣心,367.48,367.96,3,419
4675,折磨,折磨,368.09,368.41,3,419
4676,着,着,368.41,368.49,3,419
4677,小王子,小王子,368.49,368.99,3,419
4678,例如,例如,369.66,370.0,3,420
4679,有,有,370.51,370.66,3,420
4680,一,一,370.66,370.74,3,420
4681,天,天,370.74,370.95,3,420
4682,她,她,371.35,371.47,3,420
4683,向,向,371.47,371.6,3,420
4684,小王子,小王子,371.6,372.16,3,420
4685,讲,讲,372.16,372.38,3,420
4686,起,起,372.38,372.49,3,420
4687,她,她,372.49,372.61,3,420
4688,身,身,372.61,372.76,3,420
4689,上,上,372.76,372.93,3,420
4690,长,长,372.93,373.07,3,420
4691,的,的,373.07,373.1,3,420
4692,四,四,373.1,373.27,3,420
4693,根,根,373.27,373.37,3,420
4694,刺,刺,373.37,373.64,3,420
4695,老虎,老虎,374.46,374.94,3,421
4696,让,让,375.37,375.5,3,421
4697,它,它,375.5,375.62,3,421
4698,张,张,375.62,375.81,3,421
4699,着,着,375.81,375.9,3,421
4700,爪子,爪子,375.9,376.28,3,421
4701,来,来,376.28,376.55,3,421
4702,吧,吧,376.55,376.72,3,421
4703,小王子,小王子,377.48,378.06,3,422
4704,顶,顶,378.06,378.31,3,422
4705,了,了,378.31,378.42,3,422
4706,她,她,378.42,378.57,3,422
4707,一,一,378.57,378.67,3,422
4708,句,句,378.67,378.86,3,422
4709,在,在,379.73,379.9,3,422
4710,我,我,379.9,380.06,3,422
4711,这个,这个,380.06,380.31,3,422
4712,星球,星球,380.31,380.64,3,422
4713,上,上,380.64,380.8,3,422
4714,没有,没有,381.03,381.35,3,422
4715,老虎,老虎,381.35,381.75,3,422
4716,而且,而且,382.18,382.52,3,423
4717,老虎,老虎,382.89,383.37,3,423
4718,是,是,383.37,383.51,3,423
4719,不,不,383.51,383.65,3,423
4720,会,会,383.65,383.81,3,423
4721,吃,吃,383.81,383.96,3,423
4722,草,草,383.96,384.15,3,423
4723,的,的,384.15,384.31,3,423
4724,花儿,花,384.84,385.12,3,424
4725,轻声,轻声,385.12,385.45,3,424
4726,说道,说道,385.45,385.88,3,424
4727,我,我,386.49,386.62,3,424
4728,并,并,386.62,386.85,3,424
4729,不,不,386.85,386.99,3,424
4730,是,是,386.99,387.15,3,424
4731,草,草,387.15,387.57,3,424
4732,真,真,388.27,388.4,3,425
4733,对不起,对不起,388.4,389.05,3,425
4734,我,我,389.84,389.96,3,426
4735,并,并,389.96,390.14,3,426
4736,不,不,390.14,390.29,3,426
4737,怕,怕,390.29,390.47,3,426
4738,什么,什么,390.47,390.71,3,426
4739,老虎,老虎,390.71,391.21,3,426
4740,可,可,391.69,391.8,3,427
4741,我,我,391.8,391.88,3,427
4742,讨厌,讨厌,391.88,392.24,3,427
4743,穿堂风,穿堂风,392.24,392.75,3,427
4744,我,我,393.31,393.44,3,428
4745,猜,猜,393.44,393.71,3,428
4746,你,你,394.14,394.26,3,428
4747,没有,没有,394.26,394.53,3,428
4748,为,为,394.53,394.64,3,428
4749,我,我,394.64,394.75,3,428
4750,准备,准备,394.75,395.0,3,428
4751,个,个,395.0,395.08,3,428
4752,屏风,屏风,395.08,395.54,3,428
4753,小王子,小王子,396.05,396.77,3,429
4754,思忖,思忖,396.87,397.39,3,429
4755,着,着,397.39,397.58,3,429
4756,讨厌,讨厌,398.26,398.76,3,429
4757,穿堂风,穿堂风,398.76,399.43,3,429
4758,这,这,400.05,400.2,3,429
4759,对,对,400.2,400.32,3,429
4760,一,一,400.32,400.44,3,429
4761,株,株,400.44,400.58,3,429
4762,植物,植物,400.58,400.94,3,429
4763,来说,来说,400.94,401.31,3,429
4764,真,真,401.74,401.91,3,429
4765,不,不,401.91,402.04,3,429
4766,走运,走运,402.04,402.47,3,429
4767,这,这,403.2,403.34,3,430
4768,朵,朵,403.34,403.5,3,430
4769,花,花,403.5,403.71,3,430
4770,真,真,404.09,404.27,3,430
4771,不,不,404.27,404.38,3,430
4772,大,大,404.38,404.54,3,430
4773,好,好,404.54,404.68,3,430
4774,伺候,伺候,404.68,405.19,3,430
4775,晚上,晚上,406.14,406.62,3,431
4776,你,你,407.09,407.19,3,431
4777,得,得,407.19,407.28,3,431
4778,把,把,407.28,407.43,3,431
4779,我,我,407.43,407.55,3,431
4780,放到,放到,407.55,407.82,3,431
4781,一,一,407.82,407.92,3,431
4782,个,个,407.92,408.03,3,431
4783,玻璃,玻璃,408.03,408.27,3,431
4784,罩子,罩子,408.27,408.58,3,431
4785,中,中,408.58,408.78,3,431
4786,你,你,409.27,409.4,3,432
4787,这,这,409.4,409.5,3,432
4788,地方,地方,409.5,409.78,3,432
4789,太,太,409.78,409.96,3,432
4790,冷,冷,409.96,410.25,3,432
4791,我,我,410.75,410.87,3,433
4792,原来,原来,410.87,411.19,3,433
4793,住,住,411.19,411.34,3,433
4794,的,的,411.34,411.43,3,433
4795,那个,那个,411.43,411.65,3,433
4796,地方,地方,411.65,412.2,3,433
4797,但,但,413.27,413.4,3,434
4798,她,她,413.4,413.52,3,434
4799,没有,没有,413.52,413.84,3,434
4800,说,说,413.84,414.04,3,434
4801,下去,下去,414.04,414.43,3,434
4802,她,她,415.05,415.16,3,435
4803,来,来,415.16,415.33,3,435
4804,的,的,415.33,415.42,3,435
4805,时候,时候,415.42,415.78,3,435
4806,是,是,415.78,415.93,3,435
4807,粒,粒,415.93,416.03,3,435
4808,种子,种子,416.03,416.44,3,435
4809,她,她,416.98,417.08,3,436
4810,哪里,哪里,417.08,417.36,3,436
4811,见,见,417.36,417.49,3,436
4812,过,过,417.49,417.63,3,436
4813,什么,什么,417.63,417.84,3,436
4814,别的,别的,417.84,418.1,3,436
4815,世界,世界,418.1,418.42,3,436
4816,她,她,418.9,419.06,3,437
4817,叫,叫,419.06,419.22,3,437
4818,人,人,419.22,419.34,3,437
4819,发现,发现,419.34,419.72,3,437
4820,她,她,420.03,420.14,3,437
4821,是,是,420.14,420.25,3,437
4822,在,在,420.25,420.37,3,437
4823,凑,凑,420.37,420.62,3,437
4824,一,一,420.62,420.74,3,437
4825,个,个,420.74,420.82,3,437
4826,如此,如此,420.82,421.13,3,437
4827,不,不,421.13,421.25,3,437
4828,太,太,421.25,421.39,3,437
4829,高明,高明,421.39,421.73,3,437
4830,的,的,421.73,421.78,3,437
4831,谎话,谎话,421.78,422.26,3,437
4832,她,她,422.64,422.81,3,437
4833,有点儿,有点,422.81,423.04,3,437
4834,羞怒,恼怒,423.04,423.5,3,437
4835,咳嗽,咳嗽,423.81,424.18,3,438
4836,了,了,424.18,424.29,3,438
4837,两三,两三,424.29,424.6,3,438
4838,声,声,424.6,424.79,3,438
4839,她,她,425.42,425.57,3,439
4840,的,的,425.57,425.66,3,439
4841,这,这,425.66,425.78,3,439
4842,一,一,425.78,425.89,3,439
4843,招,招,425.89,426.1,3,439
4844,是,是,426.4,426.5,3,439
4845,要,要,426.5,426.65,3,439
4846,小王子,小王子,426.65,427.12,3,439
4847,处于,处于,427.12,427.42,3,439
4848,有,有,427.42,427.55,3,439
4849,过失,过失,427.55,427.9,3,439
4850,的,的,427.9,427.98,3,439
4851,地位,地位,427.98,428.29,3,439
4852,她,她,428.87,428.97,3,440
4853,说道,说道,428.97,429.32,3,440
4854,屏风,屏风,429.89,430.34,3,440
4855,呢,呢,430.34,430.58,3,440
4856,我,我,431.27,431.4,3,441
4857,正,正,431.4,431.67,3,441
4858,准备,准备,431.67,431.94,3,441
4859,去,去,431.94,432.11,3,441
4860,拿,拿,432.11,432.34,3,441
4861,可,可,432.84,433.01,3,441
4862,你,你,433.01,433.17,3,441
4863,刚才,刚才,433.17,433.54,3,441
4864,说,说,433.54,433.75,3,441
4865,的,的,433.75,433.84,3,441
4866,是,是,433.84,434.13,3,441
4867,于是,于是,434.84,435.13,3,442
4868,花儿,花,435.13,435.47,3,442
4869,放开,放开,435.68,435.99,3,442
4870,嗓门儿,嗓门,435.99,436.31,3,442
4871,咳嗽,咳嗽,436.31,436.74,3,442
4872,了,了,436.74,436.82,3,442
4873,几,几,436.82,436.97,3,442
4874,声,声,436.97,437.15,3,442
4875,依然,依然,437.68,437.94,3,442
4876,要,要,437.94,438.09,3,442
4877,使,使,438.09,438.29,3,442
4878,小王子,小王子,438.29,438.71,3,442
4879,后悔,后悔,438.92,439.25,3,442
4880,自己,自己,439.25,439.55,3,442
4881,的,的,439.55,439.65,3,442
4882,过失,过失,439.65,440.09,3,442
4883,尽管,尽管,440.69,440.98,3,443
4884,小王子,小王子,440.98,441.51,3,443
4885,本来,本来,441.78,442.0,3,443
4886,诚心诚意,诚心诚意,442.0,442.65,3,443
4887,地,地,442.65,442.74,3,443
4888,喜欢,喜欢,442.74,443.02,3,443
4889,这,这,443.02,443.14,3,443
4890,朵,朵,443.14,443.25,3,443
4891,花,花,443.25,443.49,3,443
4892,可是,可是,444.18,444.48,3,443
4893,这,这,444.48,444.64,3,443
4894,一,一,444.64,444.74,3,443
4895,来,来,444.74,444.94,3,443
4896,却,却,445.37,445.57,3,443
4897,使,使,445.57,445.7,3,443
4898,他,他,445.7,445.82,3,443
4899,马上,马上,445.82,446.15,3,443
4900,对,对,446.15,446.25,3,443
4901,她,她,446.25,446.38,3,443
4902,产生,产生,446.38,446.64,3,443
4903,了,了,446.64,446.74,3,443
4904,怀疑,怀疑,446.74,447.18,3,443
4905,小王子,小王子,447.97,448.54,3,444
4906,对,对,448.75,448.85,3,444
4907,一些,一些,448.85,449.09,3,444
4908,无关紧要,无关紧要,449.09,449.66,3,444
4909,的,的,449.66,449.73,3,444
4910,话,话,449.73,449.88,3,444
4911,看,看,449.88,450.04,3,444
4912,得,得,450.04,450.12,3,444
4913,太,太,450.12,450.32,3,444
4914,认真,认真,450.32,450.63,3,444
4915,结果,结果,451.18,451.42,3,444
4916,使,使,451.42,451.57,3,444
4917,自己,自己,451.57,451.79,3,444
4918,很,很,451.79,451.96,3,444
4919,苦恼,苦恼,451.96,452.35,3,444
4920,有,有,453.15,453.28,3,445
4921,一,一,453.28,453.37,3,445
4922,天,天,453.37,453.66,3,445
4923,他,他,454.01,454.11,3,445
4924,告诉,告诉,454.11,454.4,3,445
4925,我,我,454.4,454.53,3,445
4926,说,说,454.53,454.72,3,445
4927,我,我,455.48,455.62,3,445
4928,不,不,455.62,455.79,3,445
4929,该,该,455.79,455.95,3,445
4930,听信,听信,455.95,456.31,3,445
4931,她,她,456.31,456.46,3,445
4932,的,的,456.46,456.54,3,445
4933,话,话,456.54,456.75,3,445
4934,绝,绝,457.36,457.56,3,446
4935,不,不,457.56,457.69,3,446
4936,该,该,457.69,457.84,3,446
4937,听信,听信,457.84,458.15,3,446
4938,那些,那些,458.15,458.37,3,446
4939,花儿,花,458.37,458.6,3,446
4940,的,的,458.6,458.69,3,446
4941,话,话,458.69,458.89,3,446
4942,看看,看看,459.6,459.89,3,447
4943,花,花,459.89,460.11,3,447
4944,闻闻,闻闻,460.51,460.73,3,447
4945,她,她,460.73,460.86,3,447
4946,就,就,460.86,460.98,3,447
4947,得,得,460.98,461.21,3,447
4948,了,了,461.21,461.32,3,447
4949,我,我,461.96,462.13,3,448
4950,的,的,462.13,462.25,3,448
4951,那,那,462.25,462.4,3,448
4952,朵,朵,462.4,462.54,3,448
4953,花儿,花,462.54,462.74,3,448
4954,使,使,463.07,463.27,3,448
4955,我,我,463.27,463.38,3,448
4956,的,的,463.38,463.49,3,448
4957,星球,星球,463.49,463.83,3,448
4958,芳香四溢,芳香,463.83,464.55,3,448
4959,可,可,465.19,465.34,3,448
4960,我,我,465.34,465.46,3,448
4961,不,不,465.46,465.59,3,448
4962,会,会,465.59,465.73,3,448
4963,享受,享受,465.73,466.14,3,448
4964,她,她,466.14,466.32,3,448
4965,关于,关于,467.04,467.29,3,449
4966,老虎,老虎,467.29,467.58,3,449
4967,爪子,爪子,467.58,467.92,3,449
4968,的,的,467.92,468.0,3,449
4969,事儿,事,468.0,468.17,3,449
4970,本,本,468.76,468.86,3,449
4971,应该,应该,468.86,469.11,3,449
4972,使,使,469.11,469.26,3,449
4973,我,我,469.26,469.35,3,449
4974,产生,产生,469.35,469.66,3,449
4975,同情,同情,469.66,470.18,3,449
4976,却,却,470.8,470.97,3,449
4977,反而,反而,470.97,471.28,3,449
4978,使,使,471.45,471.59,3,449
4979,我,我,471.59,471.68,3,449
4980,恼火,恼火,471.68,472.15,3,449
4981,他,他,472.89,473.01,3,450
4982,还,还,473.01,473.22,3,450
4983,告诉,告诉,473.22,473.5,3,450
4984,我,我,473.5,473.64,3,450
4985,说,说,473.64,473.88,3,450
4986,我,我,474.53,474.58,3,451
4987,那时,那时,474.58,474.85,3,451
4988,什么,什么,474.85,475.04,3,451
4989,也,也,475.04,475.17,3,451
4990,不,不,475.17,475.26,3,451
4991,懂,懂,475.26,475.56,3,451
4992,我,我,476.07,476.17,3,452
4993,应该,应该,476.17,476.42,3,452
4994,根据,根据,476.42,476.63,3,452
4995,她,她,476.63,476.79,3,452
4996,的,的,476.79,476.86,3,452
4997,行为,行为,476.86,477.25,3,452
4998,而,而,477.7,477.8,3,452
4999,不,不,477.8,477.91,3,452
5000,是,是,477.91,478.03,3,452
5001,根据,根据,478.03,478.25,3,452
5002,她,她,478.25,478.39,3,452
5003,的,的,478.39,478.48,3,452
5004,话,话,478.48,478.66,3,452
5005,来,来,478.66,478.75,3,452
5006,判断,判断,478.75,479.05,3,452
5007,她,她,479.05,479.22,3,452
5008,她,她,479.91,480.08,3,453
5009,使,使,480.08,480.24,3,453
5010,我,我,480.24,480.37,3,453
5011,的,的,480.37,480.47,3,453
5012,生活,生活,480.47,480.86,3,453
5013,芬芳,芬芳,481.07,481.41,3,453
5014,多彩,多彩,481.41,481.82,3,453
5015,我,我,482.3,482.39,3,454
5016,真,真,482.39,482.59,3,454
5017,不,不,482.59,482.68,3,454
5018,该,该,482.68,482.79,3,454
5019,离开,离开,482.79,483.08,3,454
5020,她,她,483.08,483.22,3,454
5021,跑,跑,483.22,483.36,3,454
5022,出来,出来,483.36,483.75,3,454
5023,我,我,484.2,484.32,3,455
5024,本,本,484.32,484.52,3,455
5025,应该,应该,484.52,484.75,3,455
5026,猜,猜,484.75,485.0,3,455
5027,出,出,485.0,485.22,3,455
5028,在,在,485.56,485.69,3,455
5029,她,她,485.69,485.82,3,455
5030,那,那,485.82,485.94,3,455
5031,令,令,485.94,486.12,3,455
5032,人,人,486.12,486.24,3,455
5033,爱怜,爱怜,486.24,486.55,3,455
5034,的,的,486.55,486.63,3,455
5035,花招,花招,486.63,486.94,3,455
5036,后面,后面,486.94,487.34,3,455
5037,所,所,487.51,487.68,3,455
5038,隐藏,隐藏,487.68,488.01,3,455
5039,的,的,488.01,488.08,3,455
5040,温情,温情,488.08,488.55,3,455
5041,花,花,489.35,489.59,3,456
5042,是,是,489.79,489.92,3,456
5043,多么,多么,489.92,490.21,3,456
5044,自相矛盾,自相矛盾,490.21,490.9,3,456
5045,我,我,491.51,491.62,3,457
5046,当时,当时,491.62,491.93,3,457
5047,太,太,491.93,492.11,3,457
5048,年轻,年轻,492.11,492.62,3,457
5049,还,还,493.07,493.21,3,457
5050,不,不,493.21,493.37,3,457
5051,懂得,懂得,493.37,493.7,3,457
5052,爱,爱,493.7,493.96,3,457
5053,她,她,493.96,494.26,3,457
5054,我,我,495.19,495.28,3,458
5055,想,想,495.28,495.44,3,458
5056,小王子,小王子,495.44,496.0,3,458
5057,大概,大概,496.4,496.66,3,458
5058,是,是,496.66,496.76,3,458
5059,利用,利用,496.76,497.01,3,458
5060,一,一,497.01,497.12,3,458
5061,群,群,497.12,497.27,3,458
5062,候鸟,候鸟,497.27,497.56,3,458
5063,迁徙,迁徙,497.56,497.92,3,458
5064,的,的,497.92,498.0,3,458
5065,机会,机会,498.0,498.26,3,458
5066,跑,跑,498.26,498.43,3,458
5067,出来,出来,498.43,498.76,3,458
5068,的,的,498.76,498.91,3,458
5069,在,在,499.59,499.71,3,459
5070,他,他,499.71,499.85,3,459
5071,出发,出发,499.85,500.1,3,459
5072,的,的,500.1,500.17,3,459
5073,那,那,500.17,500.31,3,459
