,word,lemma,onset,offset,section,sentence_index
13915,et,et,170.05,170.12,9,1489
13916,cependant,cependant,170.12,170.69,9,1489
13917,il,il,170.69,170.86,9,1489
13918,me,me,170.86,171.01,9,1489
13919,semblait,semblait,171.01,171.49,9,1489
13920,qu',qu',171.49,171.59,9,1489
13921,il,il,171.59,171.72,9,1489
13922,coulait,coulait,171.72,172.11,9,1489
13923,verticalement,verticalement,172.11,172.85,9,1489
13924,dans,dans,172.85,173.05,9,1489
13925,un,un,173.05,173.22,9,1489
13926,abîme,abîme,173.22,173.73,9,1489
13927,sans,sans,174.04,174.36,9,1490
13928,que,que,174.36,174.49,9,1490
13929,je,je,174.49,174.68,9,1490
13930,puisse,puisse,174.68,174.99,9,1490
13931,rien,rien,174.99,175.35,9,1490
13932,pour,pour,175.35,175.56,9,1490
13933,le,le,175.56,175.67,9,1490
13934,retenir,retenir,175.67,176.37,9,1490
13935,il,il,177.29,177.49,9,1491
13936,avait,avait,177.49,177.76,9,1491
13937,le,le,177.76,177.8,9,1491
13938,regard,regard,177.8,178.33,9,1491
13939,sérieux,sérieux,178.33,178.91,9,1491
13940,perdu,perdu,179.15,179.61,9,1491
13941,très,très,179.61,179.93,9,1491
13942,loin,loin,179.93,180.22,9,1491
13943,j',j',180.95,181.16,9,1492
13944,ai,ai,181.16,181.26,9,1492
13945,ton,ton,181.26,181.45,9,1492
13946,mouton,mouton,181.45,181.94,9,1492
13947,et,et,182.46,182.49,9,1492
13948,j',j',182.49,182.6,9,1492
13949,ai,ai,182.6,182.64,9,1492
13950,la,la,182.64,182.76,9,1492
13951,caisse,caisse,182.76,183.12,9,1492
13952,pour,pour,183.12,183.26,9,1492
13953,le,le,183.26,183.38,9,1492
13954,mouton,mouton,183.38,183.75,9,1492
13955,et,et,184.34,184.39,9,1492
13956,j',j',184.39,184.48,9,1492
13957,ai,ai,184.48,184.53,9,1492
13958,la,la,184.53,184.65,9,1492
13959,muselière,muselière,184.65,185.38,9,1492
13960,et,et,186.4,186.61,9,1493
13961,il,il,186.61,186.7,9,1493
13962,sourit,sourit,186.7,187.07,9,1493
13963,avec,avec,187.27,187.63,9,1493
13964,mélancolie,mélancolie,187.63,188.28,9,1493
13965,j',j',189.45,189.59,9,1494
13966,attendis,attendis,189.59,190.08,9,1494
13967,longtemps,longtemps,190.08,190.53,9,1494
13968,je,je,191.13,191.26,9,1495
13969,sentais,sentais,191.26,191.72,9,1495
13970,qu',qu',191.72,191.8,9,1495
13971,il,il,191.8,191.89,9,1495
13972,se,se,191.89,192.06,9,1495
13973,réchauffait,réchauffait,192.06,192.62,9,1495
13974,peu,peu,192.76,192.96,9,1495
13975,à,à,192.96,193.03,9,1495
13976,peu,peu,193.03,193.26,9,1495
13977,petit,petit,194.01,194.44,9,1496
13978,bonhomme,bonhomme,194.44,194.88,9,1496
13979,tu,tu,194.88,195.0,9,1497
13980,as,as,195.0,195.09,9,1497
13981,eu,eu,195.09,195.25,9,1497
13982,peur,peur,195.25,195.7,9,1497
13983,il,il,196.44,196.63,9,1498
13984,avait,avait,196.63,196.9,9,1498
13985,eu,eu,196.9,197.0,9,1498
13986,peur,peur,197.0,197.28,9,1498
13987,bien,bien,197.28,197.43,9,1499
13988,sûr,sûr,197.43,197.84,9,1499
13989,mais,mais,198.48,198.756941,9,1500
13990,il,il,198.756941,198.93,9,1500
13991,rit,rit,198.93,199.08,9,1500
13992,doucement,doucement,199.08,199.66,9,1500
13993,j',j',200.819973,201.01,9,1501
13994,aurai,aurai,201.01,201.22,9,1501
13995,bien,bien,201.22,201.53,9,1501
13996,plus,plus,201.53,201.77,9,1501
13997,peur,peur,201.77,202.02,9,1501
13998,ce,ce,202.02,202.17,9,1501
13999,soir,soir,202.17,202.64,9,1501
14000,de,de,204.02,204.18,9,1502
14001,nouveau,nouveau,204.24,204.61,9,1502
14002,je,je,204.61,204.76,9,1502
14003,me,me,204.76,204.84,9,1502
14004,sentis,sentis,204.84,205.35,9,1502
14005,glacé,glacé,205.35,206.15,9,1502
14006,par,par,206.15,206.31,9,1502
14007,le,le,206.31,206.44,9,1502
14008,sentiment,sentiment,206.44,207.11,9,1502
14009,de,de,207.11,207.26,9,1502
14010,l',l',207.26,207.36,9,1502
14011,irréparable,irréparable,207.36,208.25,9,1502
14012,et,et,209.3,209.38,9,1503
14013,je,je,209.38,209.61,9,1503
14014,compris,compris,209.61,210.08,9,1503
14015,que,que,210.08,210.22,9,1503
14016,je,je,210.22,210.33,9,1503
14017,ne,ne,210.33,210.48,9,1503
14018,supportais,supportais,210.48,211.1,9,1503
14019,pas,pas,211.19,211.38,9,1503
14020,l',l',211.38,211.41,9,1503
14021,idée,idée,211.41,211.7,9,1503
14022,de,de,211.7,211.81,9,1503
14023,ne,ne,211.81,211.99,9,1503
14024,plus,plus,211.99,212.38,9,1503
14025,jamais,jamais,212.38,212.84,9,1503
14026,entendre,entendre,212.84,213.3,9,1503
14027,ce,ce,213.3,213.48,9,1503
14028,rire,rire,213.48,213.9,9,1503
14029,c',c',214.31,214.4,9,1504
14030,était,était,214.4,214.66,9,1504
14031,pour,pour,214.66,214.83,9,1504
14032,moi,moi,214.83,215.08,9,1504
14033,comme,comme,215.08,215.26,9,1504
14034,une,une,215.26,215.43,9,1504
14035,fontaine,fontaine,215.43,216.06,9,1504
14036,dans,dans,216.06,216.22,9,1504
14037,le,le,216.22,216.32,9,1504
14038,désert,désert,216.32,216.98,9,1504
14039,petit,petit,217.74,218.03,9,1505
14040,bonhomme,bonhomme,218.03,218.45,9,1505
14041,je,je,218.45,218.59,9,1506
14042,veux,veux,218.59,218.7,9,1506
14043,encore,encore,218.78,219.17,9,1506
14044,t',t',219.17,219.23,9,1506
14045,entendre,entendre,219.23,219.66,9,1506
14046,rire,rire,219.66,220.05,9,1506
14047,mais,mais,221.0,221.29,9,1507
14048,il,il,221.29,221.35,9,1507
14049,me,me,221.35,221.45,9,1507
14050,dit,dit,221.45,221.77,9,1507
14051,cette,cette,222.35,222.7,9,1507
14052,nuit,nuit,222.7,223.13,9,1507
14053,ça,ça,223.13,223.31,9,1507
14054,fera,fera,223.31,223.67,9,1507
14055,un,un,223.67,223.96,9,1507
14056,an,an,223.96,224.09,9,1507
14057,mon,mon,224.62,224.87,9,1508
14058,étoile,étoile,224.87,225.27,9,1508
14059,se,se,225.27,225.48,9,1508
14060,trouvera,trouvera,225.48,225.99,9,1508
14061,juste,juste,225.99,226.49,9,1508
14062,au,à,226.49,226.57,9,1508
14063,-dessus,le,226.57,226.96,9,1508
14064,de,dessus,226.96,227.025,9,1508
14065,l',l',227.09,227.18,9,1508
14066,endroit,endroit,227.18,227.55,9,1508
14067,où,où,227.55,227.68,9,1508
14068,je,je,227.68,227.79,9,1508
14069,suis,suis,227.79,228.12,9,1508
14070,tombé,tombé,228.12,228.49,9,1508
14071,l',l',228.55,228.66,9,1508
14072,année,année,228.66,228.9,9,1508
14073,dernière,dernière,228.9,229.61,9,1508
14074,petit,petit,230.47,230.74,9,1509
14075,bonhomme,bonhomme,230.74,231.28,9,1509
14076,n',n',231.55,231.61,9,1510
14077,est,est,231.61,231.72,9,1510
14078,-ce,ce,231.72,231.82,9,1510
14079,pas,pas,231.82,231.99,9,1510
14080,que,que,231.99,232.08,9,1510
14081,c',c',232.08,232.18,9,1510
14082,est,est,232.18,232.33,9,1510
14083,un,un,232.33,232.39,9,1510
14084,mauvais,mauvais,232.39,232.66,9,1510
14085,rêve,rêve,232.66,232.88,9,1510
14086,cette,cette,232.88,233.16,9,1510
14087,histoire,histoire,233.16,233.43,9,1510
14088,de,de,233.43,233.53,9,1510
14089,serpent,serpent,233.53,234.05,9,1510
14090,et,et,234.16,234.23,9,1510
14091,de,de,234.23,234.36,9,1510
14092,rendez,rendez,234.36,234.71,9,1510
14093,-vous,vous,234.71,234.9,9,1510
14094,et,et,235.19,235.26,9,1510
14095,d',d',235.26,235.3,9,1510
14096,étoile,étoile,235.3,235.89,9,1510
14097,mais,mais,236.93,237.22,9,1511
14098,il,il,237.22,237.28,9,1511
14099,ne,ne,237.28,237.32,9,1511
14100,répondit,répondit,237.32,237.81,9,1511
14101,pas,pas,237.81,238.01,9,1511
14102,à,à,238.01,238.07,9,1511
14103,ma,ma,238.07,238.18,9,1511
14104,question,question,238.18,238.64,9,1511
14105,il,il,239.25,239.45,9,1512
14106,me,me,239.45,239.61,9,1512
14107,dit,dit,239.61,239.86,9,1512
14108,ce,ce,240.69,240.87,9,1512
14109,qui,qui,240.91,241.04,9,1512
14110,est,est,241.04,241.21,9,1512
14111,important,important,241.21,241.76,9,1512
14112,ça,ça,241.99,242.2,9,1512
14113,ne,ne,242.2,242.29,9,1512
14114,se,se,242.29,242.51,9,1512
14115,voit,voit,242.51,242.66,9,1512
14116,pas,pas,242.66,242.87,9,1512
14117,bien,bien,243.58,243.8,9,1513
14118,sûr,sûr,243.8,244.3,9,1513
14119,c',c',245.05,245.15,9,1514
14120,est,est,245.15,245.26,9,1514
14121,comme,comme,245.26,245.53,9,1514
14122,pour,pour,245.53,245.64,9,1514
14123,la,la,245.64,245.74,9,1514
14124,fleur,fleur,245.74,246.25,9,1514
14125,si,si,246.58,246.81,9,1515
14126,tu,tu,246.81,246.98,9,1515
14127,aimes,aimes,246.98,247.18,9,1515
14128,une,une,247.18,247.28,9,1515
14129,fleur,fleur,247.28,247.63,9,1515
14130,qui,qui,247.63,247.76,9,1515
14131,se,se,247.76,247.9,9,1515
14132,trouve,trouve,247.9,248.15,9,1515
14133,dans,dans,248.15,248.34,9,1515
14134,une,une,248.34,248.5,9,1515
14135,étoile,étoile,248.5,248.91,9,1515
14136,c',c',249.2,249.37,9,1515
14137,est,est,249.37,249.47,9,1515
14138,doux,doux,249.47,249.77,9,1515
14139,la,la,249.77,249.92,9,1515
14140,nuit,nuit,249.92,250.18,9,1515
14141,de,de,250.18,250.3,9,1515
14142,regarder,regarder,250.3,250.75,9,1515
14143,le,le,250.75,250.85,9,1515
14144,ciel,ciel,250.85,251.31,9,1515
14145,toutes,toutes,251.91,252.19,9,1516
14146,les,les,252.19,252.44,9,1516
14147,étoiles,étoiles,252.44,252.73,9,1516
14148,sont,sont,252.73,252.94,9,1516
14149,fleuries,fleuries,252.94,253.38,9,1516
14150,bien,bien,254.29,254.55,9,1517
14151,sûr,sûr,254.55,255.07,9,1517
14152,c',c',255.91,255.99,9,1518
14153,est,est,255.99,256.13,9,1518
14154,comme,comme,256.13,256.43,9,1518
14155,pour,pour,256.43,256.6,9,1518
14156,l',l',256.6,256.66,9,1518
14157,eau,eau,256.66,256.83,9,1518
14158,celle,celle,257.27,257.58,9,1519
14159,que,que,257.58,257.68,9,1519
14160,tu,tu,257.68,257.83,9,1519
14161,m',m',257.83,257.89,9,1519
14162,as,as,257.89,257.94,9,1519
14163,donnée,donnée,257.94,258.3,9,1519
14164,à,à,258.3,258.38,9,1519
14165,boire,boire,258.38,258.71,9,1519
14166,était,était,258.83,259.04,9,1519
14167,comme,comme,259.04,259.25,9,1519
14168,une,une,259.25,259.4,9,1519
14169,musique,musique,259.4,259.97,9,1519
14170,à,à,260.16,260.28,9,1519
14171,cause,cause,260.28,260.52,9,1519
14172,de,de,260.52,260.62,9,1519
14173,la,la,260.62,260.77,9,1519
14174,poulie,poulie,260.77,261.18,9,1519
14175,et,et,261.18,261.23,9,1519
14176,de,de,261.23,261.33,9,1519
14177,la,la,261.33,261.46,9,1519
14178,corde,corde,261.46,261.88,9,1519
14179,tu,tu,262.36,262.48,9,1520
14180,te,te,262.48,262.58,9,1520
14181,rappelles,rappelles,262.58,263.16,9,1520
14182,elle,elle,263.57,263.7,9,1521
14183,était,était,263.7,264.0,9,1521
14184,bonne,bonne,264.0,264.37,9,1521
14185,bien,bien,265.44,265.62,9,1522
14186,sûr,sûr,265.62,266.14,9,1522
14187,tu,tu,267.33,267.49,9,1523
14188,regarderas,regarderas,267.49,268.07,9,1523
14189,la,la,268.32,268.54,9,1523
14190,nuit,nuit,268.54,268.87,9,1523
14191,les,les,268.95,269.31,9,1523
14192,étoiles,étoiles,269.31,269.8,9,1523
14193,c',c',270.36,270.45,9,1524
14194,est,est,270.45,270.53,9,1524
14195,trop,trop,270.53,270.75,9,1524
14196,petit,petit,270.75,271.06,9,1524
14197,chez,chez,271.06,271.26,9,1524
14198,moi,moi,271.26,271.48,9,1524
14199,pour,pour,271.48,271.59,9,1524
14200,que,que,271.59,271.72,9,1524
14201,je,je,271.72,271.86,9,1524
14202,te,te,271.86,272.01,9,1524
14203,montre,montre,272.01,272.43,9,1524
14204,où,où,272.5,272.66,9,1524
14205,se,se,272.66,272.8,9,1524
14206,trouve,trouve,272.8,273.05,9,1524
14207,la,la,273.05,273.17,9,1524
14208,mienne,mienne,273.17,273.61,9,1524
14209,c',c',274.15,274.29,9,1525
14210,est,est,274.29,274.37,9,1525
14211,mieux,mieux,274.37,274.62,9,1525
14212,comme,comme,274.62,274.82,9,1525
14213,ça,ça,274.82,275.04,9,1525
14214,mon,mon,275.77,276.04,9,1526
14215,étoile,étoile,276.04,276.59,9,1526
14216,ça,ça,276.88,277.1,9,1526
14217,sera,sera,277.1,277.39,9,1526
14218,pour,pour,277.39,277.58,9,1526
14219,toi,toi,277.58,277.79,9,1526
14220,une,une,278.02,278.25,9,1526
14221,des,des,278.25,278.49,9,1526
14222,étoiles,étoiles,278.49,279.01,9,1526
14223,alors,alors,279.76,280.24,9,1527
14224,toutes,toutes,280.33,280.67,9,1527
14225,les,les,280.67,280.99,9,1527
14226,étoiles,étoiles,280.99,281.3,9,1527
14227,tu,tu,281.3,281.44,9,1527
14228,aimeras,aimeras,281.44,281.8,9,1527
14229,les,les,281.8,281.89,9,1527
14230,regarder,regarder,281.89,282.55,9,1527
14231,elles,elles,282.97,283.11,9,1528
14232,seront,seront,283.11,283.61,9,1528
14233,toutes,toutes,283.61,283.77,9,1528
14234,tes,tes,283.89,284.13,9,1528
14235,amies,amies,284.13,284.45,9,1528
14236,et,et,285.14,285.22,9,1529
14237,puis,puis,285.22,285.57,9,1529
14238,je,je,285.63,285.8,9,1529
14239,vais,vais,285.8,285.9,9,1529
14240,te,te,285.9,286.01,9,1529
14241,faire,faire,286.01,286.22,9,1529
14242,un,un,286.22,286.35,9,1529
14243,cadeau,cadeau,286.35,286.71,9,1529
14244,il,il,287.53,287.72,9,1530
14245,rit,rit,287.72,287.98,9,1530
14246,encore,encore,287.98,288.51,9,1530
14247,ah,ah,289.31,289.6,9,1531
14248,petit,petit,289.6,289.94,9,1531
14249,bonhomme,bonhomme,289.94,290.39,9,1531
14250,petit,petit,290.39,290.7,9,1531
14251,bonhomme,bonhomme,290.7,291.14,9,1531
14252,j',j',291.14,291.26,9,1531
14253,aime,aime,291.26,291.47,9,1531
14254,entendre,entendre,291.47,291.91,9,1531
14255,ce,ce,291.91,292.1,9,1531
14256,rire,rire,292.1,292.47,9,1531
14257,justement,justement,293.19,293.89,9,1532
14258,ce,ce,293.89,294.19,9,1532
14259,sera,sera,294.19,294.38,9,1532
14260,mon,mon,294.38,294.51,9,1532
14261,cadeau,cadeau,294.51,294.9,9,1532
14262,ce,ce,295.41,295.57,9,1533
14263,sera,sera,295.57,295.89,9,1533
14264,comme,comme,295.89,296.13,9,1534
14265,pour,pour,296.13,296.282682,9,1534
14266,l',l',296.282682,296.374014,9,1534
14267,eau,eau,296.374014,296.551306,9,1534
14268,que,que,297.5129790000001,297.636546,9,1535
14269,veux,veux,297.636546,297.733251,9,1535
14270,-tu,tu,297.733251,297.88368,9,1535
14271,dire,dire,297.88368,298.28,9,1535
14272,les,les,299.26,299.39,9,1536
14273,gens,gens,299.48,299.64,9,1536
14274,ont,ont,299.64,299.72,9,1536
14275,des,des,299.81,300.11,9,1536
14276,étoiles,étoiles,300.11,300.42,9,1536
14277,qui,qui,300.42,300.61,9,1536
14278,ne,ne,300.61,300.71,9,1536
14279,sont,sont,300.71,300.9,9,1536
14280,pas,pas,300.9,301.08,9,1536
14281,les,les,301.08,301.21,9,1536
14282,mêmes,mêmes,301.21,301.65,9,1536
14283,pour,pour,302.18,302.33,9,1537
14284,les,les,302.33,302.6,9,1537
14285,uns,uns,302.6,302.78,9,1537
14286,qui,qui,302.93,303.09,9,1537
14287,voyagent,voyagent,303.09,303.68,9,1537
14288,les,les,303.79,304.01,9,1537
14289,étoiles,étoiles,304.01,304.4,9,1537
14290,sont,sont,304.4,304.6,9,1537
14291,des,des,304.6,304.73,9,1537
14292,guides,guides,304.73,305.18,9,1537
14293,pour,pour,305.86,306.03,9,1538
14294,d',d',306.03,306.09,9,1538
14295,autres,autres,306.09,306.46,9,1538
14296,elles,elles,306.52,306.68,9,1538
14297,ne,ne,306.68,306.75,9,1538
14298,sont,sont,306.75,306.99,9,1538
14299,rien,rien,306.99,307.35,9,1538
14300,que,que,307.35,307.5,9,1538
14301,de,de,307.5,307.65,9,1538
14302,petites,petites,307.65,307.99,9,1538
14303,lumières,lumières,307.99,308.58,9,1538
